InvoiceID,Date,CustomerID,Gender,AgeGroup,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalSale,Discount,Profit,PaymentMethod
INV039147,2025-03-02,CUST8427,Male,36-45,Johannesburg,Drinks,Wine,4,26.81,107.24,8.9,36.23,EFT
INV039148,2025-03-02,CUST1892,Male,36-45,Port Elizabeth,Starters,Chicken Wings,2,26.6,53.2,1.87,10.89,EFT
INV039149,2025-03-02,CUST7011,Male,18-25,Port Elizabeth,Starters,Soup of the Day,1,135.88,135.88,5.81,30.0,EFT
INV039150,2025-03-02,CUST1587,Female,26-35,Pretoria,Starters,Garlic Bread,2,100.15,200.3,3.91,60.4,EFT
INV039151,2025-03-02,CUST6507,Female,36-45,Johannesburg,Starters,Chicken Wings,3,189.7,569.1,44.23,220.09,Card
INV039152,2025-03-02,CUST7674,Male,26-35,Pretoria,Main Course,Steak,2,231.24,462.48,27.63,222.0,Card
INV039153,2025-03-02,CUST4120,Male,18-25,Durban,Desserts,Ice Cream,4,61.48,245.92,22.63,94.14,Cash
INV039154,2025-03-02,CUST1291,Female,60+,Pretoria,Drinks,Tea,2,97.3,194.6,11.11,38.96,Cash
INV039155,2025-03-02,CUST6347,Female,46-60,Durban,Main Course,Steak,2,64.24,128.48,2.46,59.74,Card
INV039156,2025-03-02,CUST4580,Male,26-35,Cape Town,Drinks,Coffee,4,242.37,969.48,46.03,243.69,EFT
INV039157,2025-03-02,CUST1263,Female,26-35,Pretoria,Desserts,Cheesecake,3,220.39,661.17,21.2,161.39,EFT
INV039158,2025-03-02,CUST8915,Female,26-35,Johannesburg,Drinks,Tea,1,20.96,20.96,1.22,8.6,Card
INV039159,2025-03-02,CUST1765,Female,18-25,Port Elizabeth,Drinks,Wine,1,100.63,100.63,5.31,47.89,Card
INV039160,2025-03-02,CUST2023,Female,60+,Port Elizabeth,Main Course,Beef Burger,4,128.2,512.8,27.2,150.28,Card
INV039161,2025-03-02,CUST3579,Male,46-60,Cape Town,Starters,Garlic Bread,1,234.38,234.38,8.71,113.46,Cash
INV039162,2025-03-02,CUST6332,Female,26-35,Durban,Main Course,Fish & Chips,4,152.05,608.2,53.3,283.01,Cash
INV039163,2025-03-02,CUST7060,Male,46-60,Pretoria,Main Course,Fish & Chips,2,200.71,401.42,23.71,131.46,Cash
INV039164,2025-03-02,CUST5917,Male,36-45,Durban,Main Course,Grilled Chicken,4,144.63,578.52,27.08,246.79,Card
INV039165,2025-03-02,CUST5312,Male,18-25,Johannesburg,Main Course,Steak,4,244.53,978.12,94.37,483.86,Cash
INV039166,2025-03-02,CUST1352,Male,36-45,Johannesburg,Starters,Chicken Wings,2,63.15,126.3,11.0,51.53,Cash
INV039167,2025-03-02,CUST5190,Male,36-45,Pretoria,Main Course,Grilled Chicken,1,44.57,44.57,4.24,15.66,EFT
INV039168,2025-03-02,CUST8778,Female,46-60,Johannesburg,Drinks,Wine,2,152.88,305.76,9.87,87.08,Cash
INV039169,2025-03-02,CUST7366,Male,60+,Cape Town,Starters,Garlic Bread,4,229.52,918.08,51.05,234.36,Cash
INV039170,2025-03-02,CUST7451,Male,46-60,Pretoria,Starters,Chicken Wings,4,59.83,239.32,1.84,50.21,Cash
INV039171,2025-03-02,CUST4593,Male,60+,Cape Town,Starters,Soup of the Day,1,109.58,109.58,0.76,24.7,Card
INV039172,2025-03-02,CUST8291,Female,26-35,Pretoria,Desserts,Pudding,4,139.9,559.6,10.38,239.91,Cash
INV039173,2025-03-02,CUST7355,Male,18-25,Cape Town,Starters,Soup of the Day,4,80.69,322.76,27.83,144.76,Cash
INV039174,2025-03-02,CUST4471,Male,26-35,Pretoria,Desserts,Pudding,3,26.58,79.74,6.85,24.1,EFT
INV039175,2025-03-02,CUST6206,Male,18-25,Johannesburg,Drinks,Coffee,2,154.94,309.88,21.8,120.5,EFT
INV039176,2025-03-02,CUST3481,Female,46-60,Durban,Desserts,Cheesecake,2,140.5,281.0,16.59,96.56,EFT
INV039177,2025-03-02,CUST2949,Male,26-35,Pretoria,Main Course,Grilled Chicken,4,26.97,107.88,1.16,24.97,Cash
INV039178,2025-03-02,CUST8987,Female,46-60,Johannesburg,Drinks,Coke,1,201.69,201.69,13.9,52.86,Card
INV039179,2025-03-02,CUST6958,Female,36-45,Cape Town,Main Course,Steak,3,234.61,703.83,69.67,188.34,Cash
INV039180,2025-03-02,CUST5626,Male,18-25,Cape Town,Main Course,Grilled Chicken,4,199.59,798.36,29.77,395.92,Card
INV039181,2025-03-02,CUST9261,Male,18-25,Pretoria,Main Course,Fish & Chips,1,40.18,40.18,0.37,12.8,EFT
INV039182,2025-03-02,CUST6320,Female,36-45,Johannesburg,Desserts,Chocolate Cake,4,162.24,648.96,29.06,153.53,EFT
INV039183,2025-03-02,CUST5157,Male,18-25,Johannesburg,Desserts,Chocolate Cake,1,102.38,102.38,6.21,24.77,Card
INV039184,2025-03-02,CUST7929,Female,18-25,Cape Town,Desserts,Pudding,4,111.7,446.8,37.15,128.91,EFT
INV039185,2025-03-02,CUST1280,Male,36-45,Pretoria,Main Course,Fish & Chips,4,189.55,758.2,21.85,207.96,EFT
INV039186,2025-03-02,CUST7779,Female,36-45,Port Elizabeth,Drinks,Tea,4,61.67,246.68,20.22,80.27,Cash
INV039187,2025-03-02,CUST4650,Male,60+,Durban,Starters,Garlic Bread,4,132.55,530.2,17.0,183.43,Cash
INV039188,2025-03-02,CUST8559,Male,60+,Cape Town,Drinks,Coffee,1,126.59,126.59,10.55,37.77,EFT
INV039189,2025-03-02,CUST5752,Male,18-25,Cape Town,Main Course,Beef Burger,3,83.79,251.37,12.89,93.98,EFT
INV039190,2025-03-02,CUST6716,Female,36-45,Port Elizabeth,Main Course,Steak,1,38.33,38.33,1.03,18.81,Cash
INV039191,2025-03-02,CUST3092,Male,60+,Durban,Drinks,Wine,1,88.2,88.2,6.27,30.05,Card
INV039192,2025-03-02,CUST7013,Male,18-25,Cape Town,Main Course,Grilled Chicken,1,42.52,42.52,1.41,20.56,Cash
INV039193,2025-03-02,CUST1895,Male,60+,Johannesburg,Starters,Garlic Bread,2,89.88,179.76,15.51,58.16,EFT
INV039194,2025-03-02,CUST9608,Male,60+,Pretoria,Starters,Soup of the Day,1,118.36,118.36,3.56,36.45,EFT
INV039195,2025-03-02,CUST1600,Female,46-60,Pretoria,Desserts,Ice Cream,1,224.04,224.04,4.21,110.89,EFT
INV039196,2025-03-02,CUST5816,Female,60+,Port Elizabeth,Desserts,Chocolate Cake,3,220.1,660.3,44.32,244.4,Cash
INV039197,2025-03-02,CUST2873,Female,36-45,Durban,Main Course,Beef Burger,1,102.5,102.5,0.38,33.26,Cash
INV039198,2025-03-02,CUST5768,Female,60+,Durban,Main Course,Steak,1,230.28,230.28,7.61,97.08,EFT
INV039199,2025-03-02,CUST5612,Female,26-35,Johannesburg,Drinks,Coffee,4,25.74,102.96,1.75,33.99,Cash
INV039200,2025-03-02,CUST4773,Male,36-45,Port Elizabeth,Drinks,Wine,1,126.35,126.35,5.49,46.06,Cash
INV039201,2025-03-02,CUST4475,Female,60+,Pretoria,Desserts,Ice Cream,2,72.83,145.66,11.85,57.26,Card
INV039202,2025-03-02,CUST1690,Female,46-60,Port Elizabeth,Drinks,Beer,2,100.48,200.96,11.78,60.2,EFT
INV039203,2025-03-02,CUST1438,Female,36-45,Port Elizabeth,Desserts,Chocolate Cake,3,128.06,384.18,9.22,180.3,Card
INV039204,2025-03-02,CUST7123,Male,46-60,Port Elizabeth,Drinks,Beer,1,21.77,21.77,1.73,5.18,EFT
INV039205,2025-03-02,CUST8131,Male,60+,Cape Town,Desserts,Cheesecake,3,31.12,93.36,3.75,37.29,Card
INV039206,2025-03-02,CUST8960,Male,46-60,Durban,Starters,Salad,2,242.08,484.16,46.66,209.76,Card
INV039207,2025-03-02,CUST5844,Female,60+,Johannesburg,Desserts,Pudding,1,234.35,234.35,13.09,60.37,EFT
INV039208,2025-03-02,CUST6690,Male,46-60,Johannesburg,Starters,Soup of the Day,4,194.01,776.04,12.83,257.08,Card
INV039209,2025-03-02,CUST2227,Male,36-45,Port Elizabeth,Starters,Soup of the Day,4,56.84,227.36,21.1,64.73,EFT
INV039210,2025-03-02,CUST6876,Male,18-25,Pretoria,Main Course,Beef Burger,3,78.76,236.28,12.13,70.78,EFT
INV039211,2025-03-02,CUST6667,Female,26-35,Port Elizabeth,Starters,Salad,1,115.45,115.45,3.02,30.83,Card
INV039212,2025-03-02,CUST5189,Male,46-60,Johannesburg,Drinks,Beer,1,213.84,213.84,5.04,98.09,Card
INV039213,2025-03-02,CUST4769,Female,18-25,Durban,Drinks,Wine,3,57.48,172.44,13.04,84.49,EFT
INV039214,2025-03-02,CUST9402,Male,18-25,Johannesburg,Main Course,Fish & Chips,4,106.04,424.16,9.62,211.73,Card
INV039215,2025-03-02,CUST4572,Female,36-45,Johannesburg,Main Course,Pasta Alfredo,1,80.64,80.64,1.0,31.35,EFT
INV039216,2025-03-02,CUST2592,Male,46-60,Johannesburg,Main Course,Steak,1,62.03,62.03,1.31,15.16,Card
INV039217,2025-03-02,CUST2856,Male,46-60,Durban,Starters,Salad,1,35.11,35.11,0.38,15.85,Cash
INV039218,2025-03-02,CUST2892,Male,26-35,Durban,Starters,Salad,4,152.41,609.64,46.74,287.4,Cash
INV039219,2025-03-02,CUST2771,Male,36-45,Durban,Starters,Soup of the Day,3,206.09,618.27,11.82,156.93,EFT
INV039220,2025-03-02,CUST8820,Male,60+,Port Elizabeth,Starters,Soup of the Day,2,158.19,316.38,28.53,119.85,Cash
INV039221,2025-03-03,CUST8741,Male,60+,Port Elizabeth,Desserts,Cheesecake,3,234.89,704.67,30.37,213.39,EFT
INV039222,2025-03-03,CUST9572,Female,26-35,Port Elizabeth,Desserts,Chocolate Cake,3,102.22,306.66,6.54,144.45,Card
INV039223,2025-03-03,CUST6967,Female,36-45,Pretoria,Starters,Soup of the Day,2,25.82,51.64,1.46,16.88,Cash
INV039224,2025-03-03,CUST6128,Male,18-25,Pretoria,Drinks,Coffee,1,152.95,152.95,4.35,52.6,EFT
INV039225,2025-03-03,CUST2526,Male,18-25,Cape Town,Desserts,Ice Cream,2,37.29,74.58,5.96,19.73,Card
INV039226,2025-03-03,CUST8905,Female,60+,Cape Town,Starters,Garlic Bread,2,97.84,195.68,3.6,93.41,Cash
INV039227,2025-03-03,CUST6990,Female,26-35,Durban,Drinks,Wine,3,71.3,213.9,14.2,61.79,Card
INV039228,2025-03-03,CUST9288,Male,26-35,Port Elizabeth,Starters,Garlic Bread,4,187.98,751.92,17.61,321.31,EFT
INV039229,2025-03-03,CUST1735,Female,36-45,Durban,Desserts,Cheesecake,3,142.83,428.49,32.22,206.98,EFT
INV039230,2025-03-03,CUST2853,Male,46-60,Port Elizabeth,Main Course,Pasta Alfredo,3,101.6,304.8,3.37,140.84,EFT
INV039231,2025-03-03,CUST8384,Male,60+,Port Elizabeth,Drinks,Coke,2,62.99,125.98,0.95,62.39,Cash
INV039232,2025-03-03,CUST2669,Male,26-35,Durban,Drinks,Wine,2,83.09,166.18,1.52,64.44,Card
INV039233,2025-03-03,CUST6139,Male,60+,Port Elizabeth,Drinks,Wine,2,218.72,437.44,6.54,215.75,Cash
INV039234,2025-03-03,CUST7256,Female,26-35,Durban,Starters,Salad,3,236.3,708.9,10.28,319.32,EFT
INV039235,2025-03-03,CUST4972,Male,18-25,Cape Town,Desserts,Ice Cream,3,167.98,503.94,3.69,151.44,Card
INV039236,2025-03-03,CUST9886,Female,46-60,Johannesburg,Main Course,Grilled Chicken,1,160.38,160.38,9.69,61.88,Card
INV039237,2025-03-03,CUST7163,Female,36-45,Pretoria,Desserts,Ice Cream,4,239.84,959.36,86.19,397.98,Cash
INV039238,2025-03-03,CUST8029,Female,60+,Port Elizabeth,Main Course,Steak,1,243.24,243.24,16.6,117.97,Cash
INV039239,2025-03-03,CUST1713,Female,18-25,Cape Town,Desserts,Cheesecake,2,22.22,44.44,0.85,18.28,Card
INV039240,2025-03-03,CUST8266,Male,46-60,Cape Town,Main Course,Pasta Alfredo,4,204.44,817.76,25.39,391.88,Card
INV039241,2025-03-03,CUST4813,Female,60+,Johannesburg,Main Course,Pasta Alfredo,2,49.05,98.1,5.99,34.41,EFT
INV039242,2025-03-03,CUST3769,Female,36-45,Pretoria,Main Course,Grilled Chicken,1,147.62,147.62,0.2,63.73,Cash
INV039243,2025-03-03,CUST8783,Male,36-45,Durban,Desserts,Chocolate Cake,4,175.84,703.36,24.07,273.27,Card
INV039244,2025-03-03,CUST5330,Female,60+,Johannesburg,Main Course,Beef Burger,2,139.79,279.58,13.88,131.76,Card
INV039245,2025-03-03,CUST4061,Male,26-35,Pretoria,Desserts,Ice Cream,3,46.99,140.97,11.73,59.35,Card
INV039246,2025-03-03,CUST2262,Female,46-60,Durban,Drinks,Coke,2,189.11,378.22,0.74,125.82,EFT
INV039247,2025-03-03,CUST1768,Female,18-25,Cape Town,Main Course,Steak,1,28.44,28.44,0.76,8.29,Cash
INV039248,2025-03-03,CUST2897,Male,18-25,Durban,Starters,Soup of the Day,3,178.44,535.32,8.96,235.02,Card
INV039249,2025-03-03,CUST8350,Male,26-35,Pretoria,Starters,Soup of the Day,2,28.1,56.2,1.98,26.78,EFT
INV039250,2025-03-03,CUST9764,Male,18-25,Durban,Desserts,Cheesecake,4,218.72,874.88,65.42,358.19,Card
INV039251,2025-03-03,CUST9396,Female,18-25,Johannesburg,Main Course,Grilled Chicken,2,143.69,287.38,9.91,141.42,EFT
INV039252,2025-03-03,CUST4994,Female,36-45,Pretoria,Drinks,Tea,3,144.2,432.6,34.88,212.6,EFT
INV039253,2025-03-03,CUST9189,Female,18-25,Johannesburg,Main Course,Steak,4,200.66,802.64,43.16,277.13,Cash
INV039254,2025-03-03,CUST5021,Male,18-25,Cape Town,Desserts,Ice Cream,4,156.82,627.28,12.39,148.43,EFT
INV039255,2025-03-03,CUST3263,Male,18-25,Pretoria,Desserts,Chocolate Cake,4,168.46,673.84,43.3,163.01,Cash
INV039256,2025-03-03,CUST9533,Male,26-35,Cape Town,Drinks,Wine,3,160.23,480.69,25.99,233.67,EFT
INV039257,2025-03-03,CUST5574,Female,18-25,Johannesburg,Drinks,Beer,3,235.26,705.78,37.9,328.26,EFT
INV039258,2025-03-03,CUST4071,Male,18-25,Pretoria,Drinks,Coke,3,104.44,313.32,29.75,62.88,Cash
INV039259,2025-03-03,CUST4580,Male,60+,Port Elizabeth,Drinks,Coke,4,194.49,777.96,43.3,357.2,EFT
INV039260,2025-03-03,CUST8598,Female,26-35,Pretoria,Desserts,Ice Cream,4,102.37,409.48,15.7,193.44,EFT
INV039261,2025-03-03,CUST3555,Male,18-25,Cape Town,Drinks,Beer,2,38.62,77.24,5.26,20.65,EFT
INV039262,2025-03-03,CUST9138,Male,26-35,Port Elizabeth,Starters,Salad,1,247.39,247.39,8.84,91.57,Cash
INV039263,2025-03-03,CUST4947,Female,26-35,Johannesburg,Starters,Chicken Wings,2,147.56,295.12,22.61,118.4,Card
INV039264,2025-03-03,CUST9149,Female,60+,Johannesburg,Main Course,Grilled Chicken,1,68.39,68.39,4.65,15.14,EFT
INV039265,2025-03-03,CUST8861,Female,60+,Cape Town,Main Course,Grilled Chicken,3,165.69,497.07,49.52,219.09,EFT
INV039266,2025-03-03,CUST4798,Female,60+,Cape Town,Main Course,Grilled Chicken,3,232.58,697.74,40.88,256.64,Card
INV039267,2025-03-03,CUST4081,Male,26-35,Port Elizabeth,Desserts,Chocolate Cake,3,41.6,124.8,9.71,47.75,EFT
INV039268,2025-03-03,CUST9369,Female,46-60,Durban,Drinks,Wine,2,94.29,188.58,3.98,62.4,Cash
INV039269,2025-03-03,CUST1608,Female,60+,Johannesburg,Drinks,Coke,3,231.33,693.99,38.69,288.56,Card
INV039270,2025-03-03,CUST6245,Female,18-25,Cape Town,Desserts,Chocolate Cake,4,216.66,866.64,57.05,343.06,Card
INV039271,2025-03-03,CUST6599,Male,36-45,Durban,Drinks,Coffee,4,78.8,315.2,6.42,122.8,EFT
INV039272,2025-03-03,CUST8159,Female,26-35,Pretoria,Drinks,Coffee,4,180.86,723.44,47.21,248.21,Card
INV039273,2025-03-03,CUST6564,Female,36-45,Johannesburg,Desserts,Cheesecake,2,70.9,141.8,7.2,33.94,Cash
INV039274,2025-03-03,CUST8502,Male,60+,Johannesburg,Desserts,Ice Cream,1,182.44,182.44,8.61,68.49,EFT
INV039275,2025-03-03,CUST6056,Female,18-25,Johannesburg,Desserts,Pudding,2,181.75,363.5,28.54,138.33,Card
INV039276,2025-03-03,CUST3060,Male,46-60,Pretoria,Main Course,Grilled Chicken,4,174.6,698.4,46.35,345.64,Card
INV039277,2025-03-03,CUST6562,Female,46-60,Durban,Drinks,Coffee,3,110.62,331.86,22.26,70.6,Cash
INV039278,2025-03-03,CUST7777,Male,36-45,Durban,Main Course,Beef Burger,2,177.28,354.56,34.31,175.56,Cash
INV039279,2025-03-03,CUST4036,Male,60+,Pretoria,Drinks,Coke,3,60.26,180.78,7.49,55.41,Card
INV039280,2025-03-03,CUST6075,Female,60+,Cape Town,Desserts,Ice Cream,2,138.54,277.08,13.46,125.55,Card
INV039281,2025-03-03,CUST7767,Male,46-60,Pretoria,Main Course,Steak,3,189.12,567.36,10.17,166.87,EFT
INV039282,2025-03-03,CUST4267,Male,36-45,Durban,Desserts,Cheesecake,3,206.55,619.65,45.4,175.99,Cash
INV039283,2025-03-04,CUST4697,Male,26-35,Johannesburg,Desserts,Cheesecake,3,100.72,302.16,8.61,128.32,Cash
INV039284,2025-03-04,CUST1033,Male,60+,Johannesburg,Starters,Chicken Wings,4,146.07,584.28,25.83,200.53,Cash
INV039285,2025-03-04,CUST2106,Male,46-60,Cape Town,Main Course,Steak,2,228.23,456.46,10.59,185.89,Card
INV039286,2025-03-04,CUST4993,Female,60+,Johannesburg,Main Course,Beef Burger,3,195.55,586.65,8.95,261.09,EFT
INV039287,2025-03-04,CUST2996,Male,46-60,Port Elizabeth,Drinks,Wine,1,183.13,183.13,0.89,50.96,Card
INV039288,2025-03-04,CUST6367,Male,36-45,Johannesburg,Main Course,Fish & Chips,1,242.36,242.36,23.55,119.94,Cash
INV039289,2025-03-04,CUST1010,Male,46-60,Pretoria,Drinks,Tea,3,167.2,501.6,48.91,191.97,EFT
INV039290,2025-03-04,CUST8339,Female,36-45,Port Elizabeth,Starters,Garlic Bread,4,32.39,129.56,4.24,50.45,Cash
INV039291,2025-03-04,CUST2243,Female,18-25,Pretoria,Desserts,Ice Cream,4,118.73,474.92,40.56,233.11,Card
INV039292,2025-03-04,CUST2332,Female,46-60,Johannesburg,Main Course,Grilled Chicken,2,136.03,272.06,12.57,89.75,Card
INV039293,2025-03-04,CUST9247,Male,26-35,Johannesburg,Drinks,Tea,2,162.37,324.74,1.97,154.26,EFT
INV039294,2025-03-04,CUST8213,Male,18-25,Durban,Drinks,Tea,2,138.06,276.12,24.97,113.81,EFT
INV039295,2025-03-04,CUST2909,Male,46-60,Durban,Desserts,Ice Cream,3,124.15,372.45,15.89,186.13,EFT
INV039296,2025-03-04,CUST1236,Female,46-60,Durban,Starters,Garlic Bread,4,108.27,433.08,17.28,144.27,EFT
INV039297,2025-03-04,CUST2374,Female,46-60,Johannesburg,Drinks,Beer,3,46.63,139.89,7.23,60.33,EFT
INV039298,2025-03-04,CUST1598,Male,26-35,Johannesburg,Drinks,Coke,2,216.82,433.64,6.33,146.0,Cash
INV039299,2025-03-04,CUST9207,Male,60+,Cape Town,Starters,Chicken Wings,4,245.25,981.0,49.95,277.87,Cash
INV039300,2025-03-04,CUST8870,Male,26-35,Durban,Main Course,Grilled Chicken,4,214.6,858.4,27.86,288.03,Card
INV039301,2025-03-04,CUST4908,Male,36-45,Port Elizabeth,Drinks,Coffee,3,51.5,154.5,2.95,77.19,Cash
INV039302,2025-03-04,CUST9575,Male,18-25,Cape Town,Starters,Chicken Wings,2,148.58,297.16,15.29,115.68,EFT
INV039303,2025-03-04,CUST9931,Male,60+,Durban,Drinks,Coffee,2,100.99,201.98,7.56,78.03,EFT
INV039304,2025-03-04,CUST2518,Male,46-60,Port Elizabeth,Desserts,Pudding,3,135.62,406.86,10.06,124.81,Cash
INV039305,2025-03-04,CUST7555,Male,18-25,Cape Town,Main Course,Grilled Chicken,3,207.89,623.67,6.19,147.65,Cash
INV039306,2025-03-04,CUST4643,Female,18-25,Pretoria,Starters,Chicken Wings,4,109.85,439.4,15.16,155.12,EFT
INV039307,2025-03-04,CUST6909,Female,36-45,Durban,Starters,Salad,1,45.97,45.97,0.87,14.29,Cash
INV039308,2025-03-04,CUST2517,Male,46-60,Pretoria,Starters,Soup of the Day,2,81.43,162.86,3.29,45.63,Card
INV039309,2025-03-04,CUST5742,Female,60+,Port Elizabeth,Desserts,Pudding,4,100.18,400.72,39.83,93.14,Cash
INV039310,2025-03-04,CUST3115,Male,60+,Johannesburg,Main Course,Steak,1,230.26,230.26,0.16,109.27,EFT
INV039311,2025-03-04,CUST2912,Male,60+,Port Elizabeth,Main Course,Beef Burger,4,53.57,214.28,1.41,70.33,Cash
INV039312,2025-03-04,CUST8262,Female,46-60,Johannesburg,Desserts,Ice Cream,4,56.87,227.48,6.65,112.27,EFT
INV039313,2025-03-04,CUST1831,Female,46-60,Durban,Desserts,Pudding,1,111.57,111.57,10.16,41.67,Card
INV039314,2025-03-04,CUST9684,Male,60+,Cape Town,Main Course,Beef Burger,3,235.16,705.48,35.88,224.07,Cash
INV039315,2025-03-04,CUST8693,Male,18-25,Durban,Desserts,Pudding,3,43.98,131.94,8.35,36.38,Cash
INV039316,2025-03-04,CUST8142,Female,26-35,Port Elizabeth,Desserts,Ice Cream,4,134.04,536.16,43.17,214.99,Card
INV039317,2025-03-04,CUST5624,Female,46-60,Johannesburg,Drinks,Coke,4,62.4,249.6,23.8,102.2,Card
INV039318,2025-03-04,CUST7722,Male,60+,Durban,Starters,Soup of the Day,4,75.46,301.84,15.66,68.87,Cash
INV039319,2025-03-04,CUST8967,Female,60+,Cape Town,Drinks,Wine,2,231.16,462.32,4.23,220.04,Card
INV039320,2025-03-04,CUST3847,Male,26-35,Pretoria,Main Course,Pasta Alfredo,1,207.84,207.84,3.33,103.65,Cash
INV039321,2025-03-04,CUST3353,Female,18-25,Durban,Starters,Soup of the Day,3,35.76,107.28,9.66,38.45,Cash
INV039322,2025-03-04,CUST6306,Male,60+,Pretoria,Drinks,Tea,3,53.0,159.0,14.83,52.98,Cash
INV039323,2025-03-04,CUST1315,Male,60+,Johannesburg,Main Course,Steak,3,107.64,322.92,12.4,136.73,Card
INV039324,2025-03-04,CUST4800,Male,46-60,Cape Town,Drinks,Tea,1,35.15,35.15,3.28,14.63,Card
INV039325,2025-03-04,CUST6865,Female,18-25,Port Elizabeth,Desserts,Cheesecake,4,192.9,771.6,46.6,373.23,Cash
INV039326,2025-03-04,CUST5707,Male,26-35,Johannesburg,Main Course,Beef Burger,3,137.1,411.3,33.76,168.5,EFT
INV039327,2025-03-04,CUST4991,Male,46-60,Cape Town,Starters,Chicken Wings,4,36.29,145.16,7.88,69.03,Card
INV039328,2025-03-04,CUST1216,Male,60+,Johannesburg,Drinks,Tea,2,180.33,360.66,10.86,127.69,EFT
INV039329,2025-03-04,CUST4401,Female,36-45,Pretoria,Desserts,Ice Cream,2,112.58,225.16,22.24,71.18,Card
INV039330,2025-03-04,CUST6438,Female,36-45,Johannesburg,Desserts,Pudding,1,210.04,210.04,14.25,64.53,Card
INV039331,2025-03-04,CUST8204,Female,36-45,Cape Town,Desserts,Chocolate Cake,2,170.67,341.34,7.17,127.67,EFT
INV039332,2025-03-04,CUST9180,Female,26-35,Johannesburg,Starters,Salad,1,92.24,92.24,6.18,32.37,Card
INV039333,2025-03-04,CUST6580,Male,36-45,Pretoria,Desserts,Pudding,1,163.09,163.09,5.19,61.17,EFT
INV039334,2025-03-04,CUST7037,Male,36-45,Cape Town,Main Course,Grilled Chicken,4,184.16,736.64,11.09,235.89,EFT
INV039335,2025-03-04,CUST1182,Male,26-35,Port Elizabeth,Starters,Chicken Wings,1,168.58,168.58,6.0,38.17,Cash
INV039336,2025-03-05,CUST5870,Male,18-25,Pretoria,Desserts,Ice Cream,4,220.02,880.08,4.92,371.01,EFT
INV039337,2025-03-05,CUST7507,Female,18-25,Cape Town,Desserts,Chocolate Cake,4,154.48,617.92,29.07,260.92,Card
INV039338,2025-03-05,CUST5786,Male,46-60,Cape Town,Main Course,Steak,1,182.46,182.46,10.8,84.65,Card
INV039339,2025-03-05,CUST4567,Female,36-45,Johannesburg,Drinks,Coke,3,128.76,386.28,4.24,83.44,EFT
INV039340,2025-03-05,CUST2017,Female,18-25,Cape Town,Main Course,Pasta Alfredo,1,201.04,201.04,17.85,80.58,Card
INV039341,2025-03-05,CUST9729,Female,26-35,Cape Town,Main Course,Pasta Alfredo,2,173.06,346.12,13.02,78.19,Card
INV039342,2025-03-05,CUST9225,Male,18-25,Port Elizabeth,Starters,Soup of the Day,4,35.65,142.6,0.27,56.44,EFT
INV039343,2025-03-05,CUST6787,Female,60+,Johannesburg,Main Course,Beef Burger,1,34.76,34.76,2.09,8.94,Card
INV039344,2025-03-05,CUST5109,Male,60+,Cape Town,Starters,Soup of the Day,4,203.28,813.12,57.09,279.06,Cash
INV039345,2025-03-05,CUST6842,Male,18-25,Johannesburg,Starters,Garlic Bread,1,242.01,242.01,2.81,56.15,Cash
INV039346,2025-03-05,CUST8391,Male,26-35,Cape Town,Main Course,Fish & Chips,1,148.56,148.56,7.96,64.45,Cash
INV039347,2025-03-05,CUST9844,Male,18-25,Cape Town,Desserts,Chocolate Cake,1,22.26,22.26,0.25,10.16,Card
INV039348,2025-03-05,CUST5710,Female,18-25,Johannesburg,Main Course,Steak,1,215.29,215.29,6.28,97.44,Cash
INV039349,2025-03-05,CUST9986,Female,36-45,Johannesburg,Drinks,Wine,1,48.31,48.31,1.26,16.22,Card
INV039350,2025-03-05,CUST8579,Female,36-45,Port Elizabeth,Main Course,Fish & Chips,1,38.41,38.41,3.02,7.95,Card
INV039351,2025-03-05,CUST6153,Male,60+,Cape Town,Starters,Chicken Wings,4,89.27,357.08,4.46,88.86,Card
INV039352,2025-03-05,CUST2422,Male,18-25,Cape Town,Starters,Salad,2,242.02,484.04,30.77,206.87,Card
INV039353,2025-03-05,CUST9724,Female,60+,Johannesburg,Drinks,Coffee,2,189.58,379.16,22.09,163.5,EFT
INV039354,2025-03-05,CUST5589,Female,46-60,Port Elizabeth,Drinks,Coffee,1,42.21,42.21,1.71,16.36,Card
INV039355,2025-03-05,CUST8812,Male,18-25,Port Elizabeth,Main Course,Grilled Chicken,3,154.21,462.63,13.8,157.44,Cash
INV039356,2025-03-05,CUST5904,Male,60+,Cape Town,Drinks,Beer,1,244.9,244.9,13.73,94.68,Cash
INV039357,2025-03-05,CUST3938,Female,46-60,Pretoria,Drinks,Beer,3,177.04,531.12,11.0,135.21,EFT
INV039358,2025-03-05,CUST8150,Male,18-25,Durban,Desserts,Cheesecake,2,85.12,170.24,13.66,71.1,Card
INV039359,2025-03-05,CUST9618,Male,60+,Johannesburg,Drinks,Beer,2,136.02,272.04,3.39,57.22,Card
INV039360,2025-03-05,CUST2513,Male,26-35,Durban,Desserts,Cheesecake,3,122.27,366.81,7.92,107.65,Card
INV039361,2025-03-05,CUST7242,Female,46-60,Port Elizabeth,Desserts,Chocolate Cake,4,239.38,957.52,82.37,468.1,EFT
INV039362,2025-03-05,CUST8492,Female,46-60,Johannesburg,Desserts,Ice Cream,2,210.11,420.22,1.97,98.21,Cash
INV039363,2025-03-05,CUST1838,Male,60+,Durban,Desserts,Ice Cream,1,41.15,41.15,2.67,18.49,Cash
